file_name,transcript
067.mp3,그래 어떤 거야? 내가 지금 있는 거예요 모두 보여 드릴게요 지금 회사에요 그래서 저희가 이제 그 과정에서 상품이에요. 통장 두 배로 상태예요. 일단은 저희가 기회라고 생각하고 보니까 그 돈이 많이 맞는 걸로 제가 확인했고요. 해 보니까. 제가 확인해 보고 연락 드립니다. 당하셔서 계신건지 직접 하신 건지 확인해 주세요. 돈 만 아니라 좋아하는 건 아니고요. 중요한 것은 저희가 전화 통화를 문제는 수업하고 있어요. 기사는 보니까 사람들이 30만 원에서 50만 원까지 갖고 분이에요. 한 번 더 보내 주시고 저희가 이제 뭐 할까 봐 그래서 제가 아니 이게 있거든요 고모 지금 뭐 해 자 그리고 그 옷을 그렇게 알고 있으세요 이용해서 항공권이나 부침개를 물건을 학원이에요 아까 말씀드린 그 통장으로 돈을 이렇게 많이 상태고요. 못 오늘 야근할 때 이쁜 수가 있다 보니까 고소고발 상태입니다. 그래서 일단은 원하든 원치 않든간에 때문에 관련 없는 사람이라고 구경하시고 언니 오늘 엄청 심한 통장이 두 갠가 세 개 있거든요. 옛날에 어렸을 때 만든 거랑 만들어낼 수 있는데 다시 쓰는데 뭐 돈이 들어왔던 그런 적이 없는데 그런 건 아니지 거 보니까 그 언제 만들었냐? 년 2015년 1월 12일 돈을 하라고 바로 경비실에 시켰어요. 사장님 드릴게요 어 걔는 말씀드릴게요 그 통장 있죠 있잖아요 출구입니다 할 수 없고 치킨 사 드리고 됩니다. 저 때문에 우선적으로 먼저 해 가지고 저 시간 되기 때문에 그거는 이제 확인할 수 있는 부분 아니구요 드릴게요 그래서 지금 뭐 이상 얘기 안 되기 때문에 뭐 저희가 이제 저번에 자가 해 가지고 다니면서 할 거예요. 예 그 여부에 따라서 가능하신 분 2시고요 일단은 저희가 첫번째도 그 길에서 제가 법원에 제출할 거고 두 번째로는 한복을 통해서. 국민카드 잠겨서 뭐냐면 거래내역 있지요 그래서 거래 내역 확인해 줄 거예요 제가 이제 기본 설정 관련해서 몇 가지 여쭤 보고 목소리로 해서 지금 뭐 실례지만 지금 어디 근무 중이신가요? 아니면 갑자기 시간이 몇신가요 계시고 아직 아무런 문제가 뭐냐면 지금부터 제가 통화는 할 거예요. 정인아 요금이 되면 어 그럼 지금 단단하게 나빠지고 됐으니까 대로 말씀하시면 됩니다. 자기가 다른 내용 말씀하시면 갑자기 책임이 둘이 있을테니까 있는 대로 말씀하시면 됩니다. 그럼 지금부터 공항 도착했습니다. 돈이면네 마음 알고 있거나 모르시고 아니 아니 아니야. 2015년 1월 12일 송장 그때쯤에는 라이트 감사합니다 하루 종일 1부터 6까지 수영장 있었어요 없으시고요. 송장 두 개는? 정보통 못했습니다 동의하십니까 사이에 신분증 목포 계신 분들 확인 안한 물건을 있습니까? 현재 위치에서 사용하시면 될 거예요. 말씀드려서 네가 나한테 해 볼 건데요 뭐 자동차 사람을 진짜 뭐 하시는 거예요 어 그러면 그. 고기 같은 경우에는 몇 개 그냥 사용 하시는 거지요. 월급 들어오면 성장이고 월급 통장네 거 거기 있는 카드로 옮겨 놨는지 말이야 그러면은 먹고 지금 뭐 하셨나요? 아 아무 소리가 들리는데 아 그래요 그러면 제가 다시 다시 해야 돼요. 제가 지금 대기할테니까 뭐 하십니까 할게 아니 괜찮아요 지금 어디 계세요? 자전거를 근데 있잖아요 그 사람들이 얘기도 있고 해서 간 거예요 전부 다 그런 것도 하기 위해서 하는 거야. 이 상태에서 그냥 이거는 차후에 마찬가지예요. 똑같이 그냥 가지고 나왔는데 우리 창고에 있을 수 있는 사람이 말하면 이런 일을 하셔야 되는데 지금 내려 갈게요. 지금부터 남성 김현철 알고 있거나 6일 광양시 확인했습니다. 그때는 하십니까 지금 일어나서 얘기가 40분 정도요. 갈 거예요 제가 해 볼 건데요 사항을 이용하시면 회사 그만 둔 인식해요 어 그러면은 지금 기술하시면 오늘 거는 못 하게 되면 다시 한번 해보고 근데 그거 말고 내가 갈 때 했었는데 우리은행 님과 그거를 한 번도 없어서 못 했네요. 그냥 자 그러면 신한은행 같은 경우에는 재생할 수가 있지. 그냥 10만 원 들었습니다. 30만 원 10만 원 20만 원 4만 5천 원이야. 카드라서 지금 20만 원 들어 있을 것 같아요. 그러면 뭐 지금까지 모드 실행. 입장 말고 보시고요. 지금부터 대해서 논의할 거예요. 만약에 뭐 예를 들어서 있고 또 들어갈 수 있게 되면 그게 아니잖아요 때문에 지금 제가 한번 해보고요 걱정할게 되면 제가 연락을 드릴 거예요 끝날 거예요 그래서 다시 하라고 메모. 연락이 안 가신다고 보내 드릴 거예요. 한번 확인해 보시고 어떤 한번 확인하시고 답주세요. 되고 그래서 뭐 어떻게 되냐 제발게 없거든요 끝날까요? 등기부등본 확인해서 그 공부하게 보내 드릴 거예요 한번 확인하시고 모르시는 거 부분 있으시면 전화번호 있을 거예요 것 같아요 금방 가요. 거기서 몇 명이죠 갑자기 생각난게 하나 있는데 어떻게네 말 듣고 생각난 건데 2009년부터 10년까지 사진 남자친구가 있거든요 근데 이상한 사람이 없어요 이상한 사람이라고요 뭐라 그러지 모르겠어 근데 근데 그 사람이 차를 타고 있어요 오늘 한번 옛날에 한 적이 있는데 그때 도와준 적이 있어요 제가 핸드폰 개통 하는 거를 그거를 어렵게 생각하고 저는 몰랐는데 없거든요 근데 어떻게 저장을 해 놨는데. 그 사람 있지 않을까 생각이 드네요 그러면 그 친구는 이름이랑 뭐 주민번호 그러면 아직 있어요 그리고 뭐 하여튼 조금 넘어서 말아야지 물어보지 무서운 사람이 가서 한번 보고요 어떤 분인지 해도 되니까 걱정하지 마시고요 그때 너무 괴롭혀서 그래 가지고. 몰라 엄청 무서운 사람이 있는데 걔를 말했어 오케이 뒤에 들어가면 다시 또 하지 마세요. 제가 뭐 이런 거는 다 하시니까 하지 마시고요 물건이라고 하니까 이게 그 사람 없어요 어떻게 되는 거예요 확인하고 알려 되고 두 분 있으시면 연락 드릴 거예요 안 가요 걱정하지 마시고 오늘 될 것 같은데요.
068.mp3,"예 예 오늘 1월 15일에 김용수 금융사기 일단 있으면 상관이 현장에서 지금 대량의 대포통장을 체크카드 낚시를 좋아하는 거 이메일로 댐 농협 하고 기업은행 통장 이기면 같이 발견되었습니다. 그래서 지금 사실확인제 연락을 드리는 거고 또 통장을 알아본 결과 지금 70년만에 불법 자금 위키미키 많이 나서 계속 빠져나갔고, 나머지 잔액 몇 천만 원은 지금 돈 결제를 해 놓은 상태입니다. 드시고요 사용안함 아 그래요. 14년 10월 17일 영등포구 당산 지점에서 본인명의로 이틀에 걸쳐서 계속 되었습니다. 혹시 뭐 아 그래요 오늘 이렇게. 이유나 계좌가 뭐 본인이 직접 캡처를 아니면은 본인의 어떤 개인정보가 일주일이 되어서 도형을 당하는 말씀하셨죠. 서울중앙지방검찰청 금융범죄 수사과 박철호입니다. 예 예. 그래서 1일 선생님께서 온라인 소환 조사를 진행하고 있습니다. 아직까지는이 사건이 피해자인지 가해자인지 확인 판단이 어렵기 때문에 대부분 계좌라고 생각을 하고 일단 전화를 드립니다. 하지만 일단 신고하시는 분들이 계시기 때문에 통장으로 돈을 보내지 문저리 어쩔 수 없어. 김용필 당하게 사기를 당한 거 저기 모종나라 사이트라도 물건을 사 가지고 돈을 보내야 했는데 이제 쉬는 거죠. 물건 안 보내고 또 보내고 대포통장을 개설해 이런 내용입니다. 대부분의 분들이 본인뿐만 아니라 지금 한 200 정도 됩니다. 전화를 해서 조사를 하고 있는이 중에 어떤 분들은 돈을 받고 통장을 바라는게 먼저 지금 계십니다. 예, 혹시 못 보니까 당신 집은 진짜 많아. 본인은 어떤 개인정보가 유출되어 통장이 만들어진 거 하면은 말 그대로 2차원 3차원 쪽으로도 딴 금전적 피해를 입을 수 없습니다. 왜냐하면이 사람들이 김용수 가정집 농협 출신이고 대부분 카드에서 하나 이런 금융업이 종사를 했던 사람들이고, 아기 안 사오면 정도는 잡지도 못 하고. 지금 거지 내가 있는지 모르는 상태입니다. 그래서 계속 책을 좀 조사를 진행하고 있는 중이고요. 일단은 어쩔 수 없지만 만약 조사를 통해서 하면은 전화 걸어 진행된 온라인 소환조사를 중지되고 관계적인 소환조사에 이만 쉬어야 됩니다. 하지만 연관이 없는 피해자 신분이라면 어찌 이상 이런 불미스러운 사건에 책임지지 않으셔도 되고요. 그리고 저희가 본인 앞으로 기회가 입장 확인서를 보내 드릴 겁니다. 그러면 그걸 가지고 해당지역 구청에 가시면은 민원보상 가라고 있습니다. 거기 가시면은 개인정보유출피해 보상금으로 일정 부분을 받으실 겁니다. 일단 보니까 더 먹기 회장님! 제가 1단지 조사를 하기 위해서 몇 가지 질문을 저리게 질문에 망가지면 녹지 상태로 진행되기 때문에. 인숙이는 확인서 같은데 가면 삼가해 주시고 있는 그대로 말씀 좀 해주세요. 지금 메모는 가능한 일정이 사건 번호 말씀드려 2014 조사 이게 김동수 금융사기사건 번호입니다. 지금부터 낙지를 진행하면서 일문일답 시골 질문하겠습니다. 서울중앙지방검찰청 금융 범죄수사학과 박철호 수사관입니다. 본인 성함은 어떻게 됩니까? 15일 현재 전화 받으시는 곳을 입장이니까 책입니까 직장 이고요, 일단 등에 관한 자료를 아버님 말고 제 3자에 목소리가 들리면 나중에 재판에서 정체되기 어렵거나 안 될 수도 있습니다. 혹시 어느 분야에서 정도 하고 계십니까? 학교에 선생님이세요 아 예 알겠습니다 그럼 계속 질문하겠습니다. 13대 남성 김용수 씨는 알고 계신 14년 12월경 영등포구 당산 지점에서 농협 기업 은행 통장을 개설하는 41단지이 통장은 김용수 명의 도용 사건에 사용되고 있었다는 것을 혹시 모임이라고 계정 통장은 바라는 영통역 1번 아니면 명의도용을 당한 계좌에 시든 종결 처리를 해 주었다고 아까 말씀 드렸습니다. 현재 소환조사 42조 포항에 이거 온라인 소환 조사를 진행하고 있다는 점 먹지 상태에서 다시 한번 말씀 드립니다. 혹시 머린 거래하실 인터넷뱅킹 텔레뱅킹 사용하십니까? 사랑하시고 하실 때 핸드폰을 못 들어갑니까 가져 가시고 예 알겠습니다. 본인이 사용하는 계좌 중에 본인이 모르는 입출금 내역은 있었습니까? 모두 안 한다고요? 지금 운동장 거기에 대해서 어떻게 되는지는 모르네요. 금액이 거기는 없죠. 일단 이번 사건 축제 검은상인 할 것입니다. 그래서 지금 제일 시급한 절차는? 이게 아주 좋아요를 통해서 범죄자들이 한 곡만 사실이 없나 신분이라면 설정 해 주셔야 합니다. 정해서 재산 점식이 있었는데 확인을 하고 불법 자금 이동 경로 추적 줘야 목적입니다. 일단 좀 사고 나면은 본인이 삐질 겁니다. 그리고 저희 검찰청에서 이모는 금융사기사건 계좌번호를 앞으로 사용하시는 은행 분들에 대해서 개봉 신청서를 작성해야 합니다. 하시는 건 아니시겠죠? 최근 6개월 동안 사용하신 은행이 아까 어디라고 했습니까? 오늘 이름은 대구은행 하고 국민은행 계좌 한 거니까 두 개입니다. 대구은행은 두 개 고구마 한 개 만약에 최종적으로 그대로 하시고 난 다음에 하고 나서 어느 정도 금액이 정상적인 금액입니까? 안 되시고 대구은행 계좌 두 개요 예 아니 아니 아니야 얘 자면은 그러면은 한 개는 입출금이고 마이너스 통장 -1 잤습니까 예 알겠습니다 일단 저희들이. 예 아 여기까지 하고 일단 중거리 신청서를 보내 드릴 겁니다. 보내드린 그 서류를 보시면은이 사건이 죄송하고 전화번호하고 검찰청 전화번호 다 나와 있습니다. 보내 드리면 그걸 받아 어 다시 통화를 하시면 됩니다. 이상이 있다고 하면은 전화를 주시고 일단 저희들이 신청서를 보내 드리면 돼. 만약에 만약에 예를 보셔야 될 경우에 안 했습니다. 죄를 아모센스 총회장 하시면 안 되고요. 아시겠죠? 기회를 안 보실 경우에는 어떤 분들은 안 받는 데가 신청해 갖고 들어오시는 분들은 계시거든요. 예 예 조사를 해서 예 고거는 별도로 저 보상을 해 드릴 거고 일단은 뭐 명의 도용을 당했던 부분에 대해서는 하고 별도로 저희들이 해 드리는 거고 본인이 개인적으로 기회를 보고 있습니다. 일단은 뭐 어떻게 해 보시면 없잖아요. 예 예 아니 본인이 이제 갖고 있는 통장이 안 해서 뭐 가지고 갔으면 기회를 제공한 보시더라고요. 알겠습니다. 일단 신청서를 보내 드리면 그걸 보시고 이상 있으면 저한테 전화를 주십시오. 하고 아니야 아니야 하고 내 손으로 하는데 그 서류가 가면은 그 직통 전화번호 다 같이 다시 전화 다시 드릴게요. 묻어있고 일단 일차적으로 계획 없다라고 반영이 되면서 이렇게 술을 좀 전화를 안 드리고 혹시 또 서류가 오면은 본인이 궁금한 사항이 있으면은 또 전화를 어 그 전화가 있고이 전화가 뭐 때문에 예 예 전화가 많이 바뀔 수가 있지 당연히. 지금 걸을 하시지요도 없고 핸드폰으로 문자 갑니까 이걸 가셔서 직접 하실게요. 범죄자라고 지킵시다. 우리 통장만 그러니까 본인이 직접 개설한 거 아직 집에 있는 상태로 본인이 직접 하신 거. 집 가서 사용 안 한 거지 아예 막 시키십시오 뭐 합니까? 앞으로 어떤 일이 생길지도 모르기 때문에 아 역시십시오. 그거는 지금 메일이 되면은 서류 보냅니다."
069.mp3,"문자 같은게 많이 들었다 하든지 혹시 그런 적 있으세요? 그러시면 최근 1년 사이에 신분증이나 지갑, 여권, 통장 등록 분실 한 적은 있어요. 홍성현 그러시면 2015년 4월 9일 목요일입니다. 영등포구 문래동 각시 당산동에 다녀 오신 적이. 제가 이걸 여쭤보는 이유는요? 저희 팀에서 지난 2015년 4월 27일 금요일입니다. 제보를 받고 출동한에서 금융사기단 김영태 왔냐 공범 일부러 그런 거를 했습니다. 근데 그거 현장에서 그 명의로 된 농협 통장 것이라는 주장이 발리에 대해서 악수를 근데 그 앞산 통장속에 불법도박 자금이 들어 있어서 일단 의사와는 상관없이 범죄현장에서 배경이된 거기 때문에 제가 즉시 동결처리이 통장에 대해서 아는 분 있으신가요? 저희가 통장을 해당 은행 대출을 해 본 결과 2015년 4월 9일 목요일입니다. 서울시 영등포구 문래동 문래로 지점에서 인제농협 통장하고 당산동. 역 지점에서 신한은행 통장 이제 살 된 거 확인했습니다. 돈을 받고 통장을 개설하는 양재 진작 있어요 예이 부분 여보세요 예 제가이 부분 다시 한번 확인하는 이유는요이 사건 피의자 김영태 도박사이트 운영하는 운영자 인데요 여보세요 근데 저희가 이제 김영태 일단은 당시 뭐라고 조절을 받았냐? 민요 꽃호박 자금을 환전 및 세탁기에서 대포통장을 모집을 했고, 과정에서 키를 포함하는 정국이랑 200여명의 불특정다수 통장을 구매를 했다고 진술하고 조사과정에서 그렇기 때문에 저희가 이제 유선상으로 확인을 하는 겁니다. 구매를 했다는 건 돈 주고 샀다는 말이기 때문에 저는 저녁에 그런 사실이 없다고 지금 말씀을 하신 거고요. 예 저희가 이제 확인 하다 보니까 몇몇 분들은 60에서 80 만원 정도 이제 대금을 받고 돈을 받고 계산을 해 줬다. 설치하게 진술 하신 분 계셔요. 사람들 제가 조사를 해 보니깐 노숙자나 무직자 분들 대부분이 그런 분들이셨어요이 사람들이 범죄 적으로 시작하는 거를 친절하면서도 당장 돈이 급해서 회사는 지금 현재 그런 4시 저녁 시간 말씀이시죠? 어쨌거나 범죄현장에서 통장 부장님 발견됐고 하기 때문에 좌회전 좌회전 가네 우리 생각이 개인정보가 유출된 거 같은데 장애인 씨도 아시다시피 그 통장. 개소리 되려면 본인께서 직접 신분증을 신청을 하고 은행에 가셔서 통장 발급 받아야 되잖아요 그렇죠 예 여보세요 예 그런데 그건 지정 사실인데 저희가 내 수사를 하다 보니까 이제 수학 과정 사는게 과정에서 밝혀진 건데 은행 직원과 통신, 아직은 화물 연대 대출회사 직원들까지이 사건은 연료가 되어 있었습니다. 그래서이 사람들이 전산으로 저장을 해야 하기 때문에 전국 인제 피해자분은 또 전혀 모르고 계셨던 것 같습니다이 사람들이 신분증이나 개인 정보를 가지고 김영태 일단 금전거래를 하면서 불법거래를 한 거 같아요. 새끼 때문에 지금 내 개인정보 유출이 되신 거 같은데 예 지금 현재. 공장 조정이 발견이 된 거는 어떻게 보면 불행 중 다행 이신 거 같은데 앞으로 또 다른 통장에 다 카드가 수 있는 상황이고요. 더 나아가서는 원장님 때까지도 입을 수가 있는 상황입니다. 예, 그 때문에 저희가 접수하라고 과정인데 혹시 시켜서 김연철장관 조금이라도 있다면 정말로 이제 예 아무런 연관이 없는 일이다. 신부님 신부님 일하면 정말로 나는 정말로 피해자입니다. 피해자 신분이라면 저희가 이제 그 여보세요 예 저희가 앞으로 더 이상 가지 않도록 구조체를 해드릴겁니다 여보세요 예 지금 현재 저는 이제 정확히! 아 피의자 다 확정된 건 아니구요. 지금 현재 내 참고인 자격으로 수술을 받고 있는 중인데 아버님께서 정말 청구인 약속도 잘 받으셔서 피해자 피의자 피해자 인물 입장하시면 됩니다. 저 과정은 여보세요네 정말 재미 조사과정을 진행이 되고요. 명의도용사건 재판에 이제 증거물로 사용됩니다. 사는 것을 입증할 수 있는 혜택이 돼서 증거물 사용될 수 있다는 겁니다. 아시겠죠? 예 제 질문에 간단하고 명료하게 솔직하게 답변해 주시면 되시고요 예 여보세요 예 지금 현재 직장인이세요. 혹시 금융쪽 관련해서 이제 동 사시는 분이세요 그쪽은 안 하시고요 사람들이 제가 여쭤 봤던 거고요 예 여보세요. 예 혹시 만약에 사춘기 시간 나시면 본인에게 불리하게 정지할 수 있다는 걸 알려 드립니다. 그럼 창고 입력 수사를 시작하게 되었습니다. 저는 서울 14일 팀의 강연집 사과입니다. 강연 식사 시간입니다. 본인은 맞습니까? 언니는 정이 맞습니까? 예 2015년 4월 9일 목요일에 서울시 영등포구 문래동과 당산동에서 신한은행 통장으로 돈을 받고 통장을 계속 돈이 있으니까. 현재 그 명의의 통장들이 불법적으로 사용되고 있다는 것을 알고 계셨습니까? 여보세요 지금 이게 무슨 소리죠 모르겠는데요 거기서 나오는 거 아니에요? 그쪽에서 처리가났습니다. 지금 녹취 중인데 현재 저쪽에서 무슨 소리가 나는지? 어떻게 저기를 여보세요? 지금 녹음하고 있는데 장난하십니까 지금. 예, 그래서 그쪽으로 갈테니까 그러면은 서울중앙병원 제사 해 가지고 와 주세요."
070.mp3,여보세요 저 통화 가능 하신 거예요 동명이인이 있어서 그러는데요 본인 확인만 하고 사건 말씀해 드리겠습니다. 맞으시죠 아닙니다 아니라고요 거짓말 하신 거 같은데 자택으로 방문하겠습니다 사건 내용 확인하시고요 기도함으로 내 방이 있어요 아시겠죠 본인이 아니라면서요 제가 알기로는 본인으로 나왔거든요 저쪽으로 보냅니다.
071.mp3,전화 연락 드렸어요 지금 통화 가능하십니까? 지금 폰이 명의가 지금 조용히 드셔 가지고 지금 대풍공장 금융사기 좀 여유가 되셨어요 귀신이고 38 모르세요 왜냐면은 저희가 이번에 그 금융사기범죄 다 했는데요. 동거하는 현장이고 지금 명의로 된 하나은행 통장하고 농협 은행 통장 발견됐어요. 발견된 부분에 대해서 어제 보니까에서는 개설되는 통장에 대해서 알고 계신게 있으신가요? 다음 주 중으로 해서 저희가 이제 해야 될 거 가지고 바라겠습니다.
072.mp3,어디까지 확인할 상황이 있어서 연락 되시면 지금 통화 가능하겠습니까? 단순한 사 올 때 연락 드린 거 아니고요 여쭤볼게 있습니다. 혹시 지금 주민등록증이나 운전면허증 분실 한 적 있어? 그럼 요즘이 카드사 개인정보 유출이 많이 시험 때 그걸로 인해 피해 사례가 있으십니까? 이거 제가 그 2015년 3월 2일 날의 불법도박 부산은행 통장에 돈 있지 않은 부분이 있으십니까? 그러시다면 혹시 모르니깐 말씀이시죠? 큰 일본도 잘 아시다시피 통장을 개설하면 오늘은 힘들다고 하십니다. 아 지금 보니 뭐 한 잔 하세요 그냥 이십니다 아니십니까 아니십니까?
073.mp3,여기까지 확인서 연락을 드렸어요. 사건 경기 설명 드리기 전에 혹시네 그래서 알고 계세요 잘 안 들리십니까? 사장님 그냥 금융범죄 사기당해서 그런 거를 했는데요. 일을 건가? 현장에서 대량의 신용카드가 대포통장을 압수한 과정에 지금 본인 명의로 된 통장이 저희 쪽에 압수가 되어있는 상태예요. 모일수 계좌개설 내용에 대해서 아시는 분 있으세요? 이게 작년에 개설된 거예요. 우리 지금 이라고요 얘기지 겁니다이 개새끼야.
074.mp3,여보세요 싫으십니까?
075.mp3,"엄마 귀신 보는 누구시죠? 저는 검찰 수사 다니고 있습니다. 아 이모가 지금 씻고 어떤 고민을 나갔고 전화 아니에요 저 이제 되네 이게 맞는 건가요 아 지금 갈게요 지금 또 거짓말하고 있어라고 하면 다른 잡음이 다른 쪽으로 이렇게 크게. 확인할 수가 없습니다. 조용하게 정확하게 말씀해 주시기 바랍니다. 범계동 2015년 여보세요. 2015년 2월 새벽입니다. 서울시 직접적으로 국민은행 농협 은행 계좌를 각각 하나씩 입고 다니시고 말씀드렸다시피 주려고 보니까 더 정확하게 모르신다고 친절하셨습니다 맞습니까? 2015년 2월 달은 하시는 거잖아요 안 됐고요. 월급 통장 하나 그 다음에 그냥 할 수 있는 통장을 각각 하나씩 만들었는데 그거는 전부 다 들었어요. 지역이 어디 있으면 말씀하세요 제가 말씀드렸던 이런 소리가 아 예 알겠습니다네 알겠습니다. 국민은행 농협은행 2019년 2월 10일 계산을 한 사실이 없다라고 하셨습니다. 직접적으로 보내. 어디가 있으십니까? 은행 가라고 했어요네. 우영 진료 아입니까? 다시 쓰는 거 같다 그렇지 있습니까 아니면 지금 차 있는지 모르겠어요 큰 방에 들어가 잊지는 않으셨죠? 문자 제안들은 가져 오라고 불법통장 사랑을 했다라는 겁니다. 갔을때 모르는게 자리가 몇 천만 원 대법원 이상일 때는 늦으리 사용했던 많았습니다. 있습니까 어디까지 신용카드 발급이 됐는데 지금 경제를 시킨 거예요 아니면 어떤 거예요? 이게 언제부터 기대하는 것은 없는데 왜냐면 은행 신용카드 신용카드 가는 거는? 인터넷 사용을 안 하시면 자동으로 설치가 되어 있거든요. 지금 정확하게 잘 모르겠다. 마이너스 통장 대해서 알겠습니다. 제가 있는데 되는 거죠. 부분에 대해서는 큰 돈이 있지 않다. 1만원 미만 있으면 맞습니까? 상관이 없는데 여기 잘 안 나와서 어떻게 사용하면 때문에 잠깐 보니지 계좌는 아니에요. 제가 알기로는 또 이름이 바뀌어 가지고 지금 말하는 걸로 알고 있거든요. 찍었던 거 맞는 것도 같다. 어떻게 사용을 하고 그냥 쪽으로 갈까 어느 정도 있어요. 즐거운 집인가 있는 걸로 알고 있는데 은행은 정확하게 모르겠어요. 우선 두 개라고 해 놓고 그거 하나는 10만 됐다. 근데 잘하는 건 이거는 여기에 그쪽에서 그렇게 생각해 월급 통장에 택배 문 앞에 두 개는 월급쟁이 밤이에요. 월급 통장 있거든요. 아이폰 쓰고 있는 거 하나 하나는 어느 정도 있으면 저 같은 동네 왔다 갔다 할 것이고 10만 원 있을 때도 있고 안나요 알겠습니다. 20만 원 30만 원 더 많이 터지는 거 보면 그게 아니라 엄마가 있어 지금 몇 신데 지금 20만 원 정도 있는데 혹시 통장에 100만 원 이상 출근길 돌려 있어요네. 그것도 한 20만 원 20만 원 거를 네가 왜 달라는 거죠? 그래서 뭐 관리를 하고 있는 거야, 이렇게. 혹시 다른 부분에 대해서 30% 수도 있어요. 이걸 왜 하는 거야? 운전 중에 어떤게 없다는 것을 알게 된 것 같습니다. 지금 한 5분 내로 본인 자료와 심사를 검토해서 보내 가실 거예요. 근데 할 겁니다 있는지 없는지도 손으로 하는게 아니고. 네 저도 그런 부분이 있는지 없는지 확인 안 그래도 계속 안 받을 수가 없습니다. 지금 5분 내로 전화를 갔더니 전화 잘 받아 주시고 아직 세상을 아니기 때문에 사건이에요. 아는 사람과 다른 사람들도 알 수도 있다라는 말이지. 다른 사람한테 노출이 안 될 수도 있다는 겁니다. 그 저 지금 어디 검찰청이 서울지방검찰청 거예요. 전화를 할 거니까. 만약에 다른 분 제가 또 앉아 드릴 거예요 저는 알겠습니다. 조사 받느라 수고 많으셨어요."
076.mp3,"이게 8명을 그런 거 있는데요. 그 현장에서 대포통장과 위도 신분증과 복지를 신용카드 압수했습니다. 통장이 손에서 약 30일 동안 대포통장으로 사용 됐고요. 예, 그리고 이미 통장으로 불법자금을 세탁을 한다고 합니다. 혹시 본인께서 오셨습니까? 지금 통장으로 돈을 주고 샀다는데 확실히 그게 뭐 어렵다고 네이버 통장을 그러진 않았죠. 뭐 본인이 통장을 개설하지 이게 뭐 판매한 거 아니면 그 본인이 그렇게. 정보가 유출된 벌어서 아들인 거 같습니다. 왜냐하면 지금 여덟 명이나 지금 근무 했는데 그게 지금 어 뭐라고 지금 얼음 직원들이 몇 명 있네요 그러니까 지금 보니 지금 모른다 해서 살 건 아니고요. 돈이 그렇게 해 주려면 재산과 신용산게 문제가 생길 수 있습니다. 그러니까 본인이 지금 피해자는 거죠. 그러니까 지금까지 나온 그 중에서도 자기 이거 계좌에서 돈이 빠져나가 사람도 있고요. 그리고 자기도 모르게 - 통장이랑 그렇게 피해 볼 수도 있습니다. 예 어 그럼 지금 말한 거에 대해서 아는 바가 없고 아무 관계가 없다는 말씀이죠. 위험한 상태인데 애들이 그 피해가 가지 않도록 전화를 하고 막 아들이 가는데 혹시 저희 거 검찰청으로 오실 수 있나요? 게요 아 그럼 언제까지 올 수 있나요 오늘 오겠다고요 지금 바로 어떻게 따 가지고 아직 못 가서 전화 드릴게요 아 예 빨리 오세요."
077.mp3,이기 때문에 지금 설명을 좀 드리려고 그리고 만약에이 부분에 대해서 좀 연관성이 있으시면은 좀 알려 드릴 부분이 있어서 연락을 드린 겁니다. 첨단범죄수사 2층에 근무하고 있는 2일 형수도 걸리더라네 여보세요 좀 여쭤볼게요 신의 남성 이고요 알고 계세요 이름도 모르시고요 저희가 2015년 4월 15일 금융사기 관련으로 상황이고요 현장에서. 본인 명의의 좀 계좌가 두 개가 발견됐어요이 부분에 대해서 알고 계신지 연락 드린 겁니다. 각각 한 개씩 발견된 거고요. 그 안에 지금 뭐 도박자금으로 수정되는 돈 2만 8천 8백만 원 정도 오형제 오셨습니다. 없었거든요 아 그 본인 계좌로 지금 지금 보니 사용하시는 계좌로 들어갔다는 말씀이 아니고요. 지금이 그 통장 대포통장으로 하는 거죠. 통장으로 지금 퇴근 하고 있었던 거예요. 지금 계절은 다 전부 저 새끼 때문에 본인이 개인적으로 알아보시고 원하시는 불가능 하시고 지금 통화 통화 불편하시면. 내가 지금 소환장을 보내 드릴 거고요 등기우편으로 안 10일에서 15일 정도 소요 되실 겁니다. 시간 일정 확인하시고 참석하셔서 어 이런 전화를 그 말만 하시고 하시는 거야. 이거는 인제 휴대폰으로 나가는 대로 저희는 휴대폰이 아니라 이거 운전하고 오는데 그리고 본인한테 지금 제가 거의 저 보니까. 지급내역을 4월 28일부터 저희가 제공이 내선번호로 색깔이 전화를 드렸네요. 뒤쪽으로 예 근데 보니까 이제 연락이 안 되시는 분이 있으시니까? 이게 원래 수서 1층에서 진행하는 사건입니다. 본인이 연락이 안 되시고 하니까 2층으로 어제는 사건이 내려온 거 보니 있는 거고요. 교육을 통한 많은 분들의 소감을 말씀해 보세요. 수완지구 다음에 그럼 알아보실 거 다 알아 보시고 미용실에 전화 하셔서 제가 제가 정말 있는 사람인지 이런 사건이 있는 건지 정확히 알아 보시고 그러면 나가시면 어차피 그 저희가 지금 왔어. 지금 말씀을 드렸지만 지금 참고 인드라님이 오시면 돼요. 수술을 해야 되니까 본인 않지만 배달이 수가 없는 부분이기 때문에 수원점 나 순천 되시면 술 한잔 나갈 거예요.
